unqiue_id	response
2019ApJ...875...68A__Clemens_&_Alexander_2002_Instance_1	"{
""Task"": [""identify the possible optical counterparts of ULXs"", ""investigate their associations with star groups or clusters""],
""Material"": [""HST"", ""Very Large Telescope"", ""HST data"", ""theoretical stellar isochrones"", ""ROSAT HRI observations"", ""Chandra ACIS-S observation"", ""Chandra observations"", ""XMM-Newton data sets""],
""Technique"": [],
""Process"": [],
""Measure"": [""ages of these clusters"", ""unabsorbed luminosities"", ""luminosity range"", ""LX values"", ""energy band""],
""Concept"": [""ULXs"", ""star clusters"", ""stellar isochrones"", ""interacting galaxies"", ""star formation"", ""H i envelope"", ""high-mass X-ray binaries"", ""intermediate-mass black holes"", ""star formation regions"", ""long-term variability"", ""transient ULX""]
}"
2022MNRAS.515.5629D__Dubber_et_al._2021_Instance_1	"{
""Task"": [""follow-up dilemma"", ""balancing follow-up time""],
""Material"": [""photometric filters"", ""spectra"", ""NIX"", ""Fig. 3""],
""Technique"": [""K-peak filter"", ""custom photometric filters"", ""single-epoch photometry""],
""Process"": [""calculating colours"", ""extracting colour information"", ""locating filters at key spectral points""],
""Measure"": [""confirmation rate""],
""Concept"": [""low-mass brown dwarfs"", ""background sources"", ""YPMOs"", ""water features"", ""telluric features"", ""spectral shape"", ""spectral type stars"", ""brown dwarfs"", ""exoplanets"", ""direct imaging""]
}"
2016ApJ...820..113J__Malanushenko_et_al._2009_Instance_1_746	"{
""Task"": [""determine the magnetic field"", ""modeling the field"", ""fast production of global coronal magnetic field models""],
""Material"": [""coronal extreme ultraviolet (EUV) images"", ""magnetograms"", ""coronal images"", ""synoptic magnetograms"", ""Solar Orbiter (SO)"", ""Solar Probe Plus (SPP)""],
""Technique"": [""LFFF model"", ""NLFFF models"", ""forward-fitting"", ""method for deriving an NLFFF model""],
""Process"": [""choose the best value of the parameter α"", ""selecting the corresponding α values"", ""forward-fitting the underlying magnetograms"", ""tracing coronal loops""],
""Concept"": [""coronal active region"", ""active regions"", ""coronal loops"", ""magnetic monopoles"", ""connectivity of active regions"", ""topology of the corona"", ""coronal activity"", ""global heliospheric simulation""],
""Measure"": [""parameter α"", ""agreement with coronal loops""]
}"
2016ApJ...827..151Y__Couvidat_et_al._2015_Instance_1_1016	"{
""Material"": [""HMI instrument"", ""SDO"", ""Fe spectral line"", ""LoS magnetograms"", ""AR 11226""],
""Technique"": [],
""Process"": [],
""Measure"": [""magnetic flux"", ""field strengths"", ""center-to-limb angle"", ""spacecraft’s orbital velocity"", ""noise level"", ""pixels""],
""Concept"": [""Doppler shift"", ""geosynchronous orbit"", ""sinusoidal variation"", ""flux cancellation"", ""CMEs"", ""anti-Hale bipoles"", ""eruption""],
""Task"": [""measurement of magnetic flux""]
}"
2018MNRAS.476.2591V__Patton_et_al._2016_Instance_1	"{
""Task"": [""galaxy evolution""],
""Material"": [""galaxies"", ""ULIRGs"", ""galaxy pairs"", ""post-mergers""],
""Technique"": [],
""Process"": [],
""Measure"": [""star formation rates"", ""IR luminosities""],
""Concept"": [""galaxy interactions"", ""hierarchical galaxy evolution"", ""nuclear activity"", ""colour changes"", ""morphologies"", ""metallicities"", ""star formation"", ""galaxy mergers"", ""galaxy collisions"", ""pre-merger regime"", ""post-merger phase""]
}"
2016ApJ...826...54D__Schlickeiser_1984_Instance_1	"{
""Task"": [""stochastic acceleration process""],
""Material"": [""plasma"", ""MHD waves"", ""particles""],
""Technique"": [""quasi-linear approximation""],
""Process"": [""diffusion pattern"", ""stochastic acceleration"", ""gyro-resonant interactions""],
""Measure"": [""spectral index"", ""Alfvén velocity"", ""dynamical timescale"", ""acceleration timescale"", ""escape timescale""],
""Concept"": [""magnetohydrodynamic"", ""Alfvén waves"", ""cyclotron period"", ""MHD turbulence"", ""Kolmogorov spectrum"", ""Kraichnan spectrum"", ""hard sphere scattering"", ""gyrofrequency"", ""background magnetic field"", ""magnetic field fluctuations""]
}"
2020AandA...642A..24W__Nicastro_et_al._2016_Instance_1	"{
""Task"": [""search for the missing baryons"", ""detection of WHIM""],
""Material"": [""WHIM filaments"", ""far-UV photons"", ""soft X-ray photons"", ""XMM-Newton reflection grating spectrometer"", ""Chandra observations"", ""FUV redshifts""],
""Technique"": [""spectral analysis"", ""stacked spectrum""],
""Process"": [""observation"", ""detection""],
""Measure"": [""signal intensity"", ""column density"", ""statistical significance"", ""equivalent widths"", ""signal-to-noise ratio""],
""Concept"": [""WHIM"", ""baryons"", ""O VII"", ""O VIII"", ""Ne IX"", ""Lyα"", ""ionised matter"", ""absorption features"", ""redshifts"", ""blazar"", ""local environment""]
}"
2021MNRAS.500.2577K__Mathys_2017_Instance_1	"{
""Task"": [""test alternative fossil field hypotheses""],
""Material"": [""early-type magnetic stars"", ""Am stars"", ""HgMn stars"", ""eclipsing systems"", ""spectroscopic binaries"", ""magnetic ApBp stars"", ""close binaries"", ""wide long-period systems"", ""HD966051"", ""HD962658""],
""Technique"": [],
""Process"": [],
""Measure"": [""incidence rate"", ""stellar parameters""],
""Concept"": [""fossil field hypotheses"", ""stellar merger origin"", ""magnetic fields"", ""co-evolving stars"", ""Zeeman effect"", ""binary characteristics"", ""chemically peculiar stars"", ""Fe-peak elements"", ""Hg and/or Mn lines"", ""upper main sequence stars""]
}"
2021ApJ...909...18F__Hon_et_al._2020_Instance_1	"{
""Task"": [""mechanisms of CL-AGNs"", ""change of accretion rate"", ""change of geometry and kinematics in broad-line regions""],
""Material"": [""Sloan Digital Sky Survey"", ""Palomar Transient Factory"", ""Pan-STARRS1"", ""Catalina Real-time Transient Survey"", ""XMM-Newton slew survey"", ""Large Synoptic Survey Telescope"", ""All-Sky Automated Survey for Supernovae""],
""Technique"": [""photoionization research"", ""statistical studies""],
""Process"": [""searching for new CL-AGNs"", ""monitoring"", ""follow-up observations""],
""Measure"": [""variance in the observed intensity of continuum and emission lines""],
""Concept"": [""obscuration"", ""accretion rate"", ""ionizing continuum"", ""BELs"", ""tidal disruption events"", ""AGN type"", ""broad-line regions"", ""CL quasars"", ""CL-AGNs""]
}"
2018AandA...616A..99K__Narang_et_al._2016_Instance_4	"{
""Task"": [""rotating motion of network jets"", ""estimation of their other properties""],
""Material"": [""IRIS observations"", ""quiet sun"", ""QS observations""],
""Technique"": [],
""Process"": [""careful inspection""],
""Measure"": [""speed"", ""height"", ""lifetime"", ""mean speed"", ""standard deviation"", ""mean length""],
""Concept"": [""network jets"", ""TR"", ""solar TR"", ""CH network jets"", ""QS network jets"", ""ubiquitous presence"", ""dynamics of other jets""]
}"
2017AandA...603A.107A__Leconte_et_al._(2015)_Instance_1_2367	"Here is the output in JSON format:

{
""Task"": [""conservation of mass"", ""heat transport equation"", ""thermal tides in optically thick atmospheres"", ""tidal gravito-inertial waves""],
""Material"": [""atmosphere"", ""gas""],
""Technique"": [""Fourier series"", ""linearized heat transport equation"", ""analytical approach"", ""numerical simulations""],
""Process"": [""radiative cooling"", ""radiative emission"", ""heat transport"", ""tidal perturbation""],
""Measure"": [""radiative frequency"", ""thermal capacity"", ""molar concentration"", ""Stefan-Boltzmann constant"", ""tidal frequency"", ""longitudinal degree"", ""spin parameter""],
""Concept"": [""deep-syntactic structures"", ""optically thin atmosphere"", ""optically thick atmosphere"", ""Newtonian cooling"", ""radiative regime"", ""dynamical regime""]
}"
2017MNRAS.469.4620B___2017_Instance_1_1018	"{
""Task"": [""comparison of theoretical energy values"", ""achieve better accuracy relative to experimental values""],
""Material"": [""four data sets"", ""CHIANTI V.8"", ""NIST data base"", ""NIST Atomic Spectra Database (ver. 5.3)""],
""Technique"": [""ab initio computations"", ""semi-empirically predicted"", ""orbital expansion"", ""mcdf calculations"", ""superstructure calculations""],
""Process"": [""configuration space"", ""reference configuration sets"", ""wave functions expansion""],
""Measure"": [""accuracy"", ""error""],
""Concept"": [""theoretical energy values"", ""experimental values"", ""astrophysical applications"", ""CV correlations"", ""level ordering"", ""energy levels""]
}"
2018MNRAS.475.1160H__Tumlinson_et_al._2013_Instance_1	"{
""Task"": [""study of the gaseous haloes of galaxies"", ""connect gas absorption properties to galaxy properties""],
""Material"": [""galaxies"", ""quasar sight lines"", ""spectroscopic surveys"", ""UV surveys"", ""UV spectrographs"", ""SDSS"", ""GALEX"", ""COS""],
""Technique"": [],
""Process"": [],
""Measure"": [""radial density profile"", ""metallicities"", ""optical depth""],
""Concept"": [""gaseous haloes"", ""circum-galactic medium (CGM)"", ""interstellar medium (ISM)"", ""multiphase medium"", ""clumpy multiphase medium"", ""warm gas"", ""hot diffuse medium"", ""ionic species"", ""low ionization species"", ""highly ionized species"", ""patchy medium""]
}"
2019ApJ...881...42J__Kelson_et_al._2000_Instance_1_903	"{
""Task"": [""stellar population evolution studies""],
""Material"": [""Very Large Telescope/KMOS"", ""Coma cluster"", ""galaxies""],
""Technique"": [],
""Process"": [],
""Measure"": [""mass-to-light (M/L) ratios"", ""luminosity changes"", ""formation redshift"", ""redshift coverage""],
""Concept"": [""passive evolution"", ""stellar populations"", ""hierarchical model"", ""ΛCDM (cold dark matter) cosmology"", ""galaxy formation"", ""quiescent galaxies"", ""red sequence""]
}"
2021MNRAS.505.5427N__Buen-Abad_et_al._2018_Instance_1_1040	"{
""Task"": [""S8 discrepancy"", ""H0 tension""],
""Material"": [],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""active neutrinos"", ""sterile neutrinos"", ""ultra-light axions"", ""decaying dark matter"", ""extended or exotic DM and/or dark energy models"", ""unified dark sector models"", ""modified gravity models"", ""extended parameter spaces"", ""matter fluctuations"", ""dark matter"", ""dark energy""]
}"
2022MNRAS.512.5165A__Uhlemann_et_al._2016_Instance_1	"{
""Task"": [""investigate the shape of the probability distribution of the matter density field and its evolution"", ""study the primordial non-Gaussianity in LSS"", ""break the degeneracy between σ8 and galaxy bias""],
""Material"": [""sphere"", ""cosmic matter density field"", ""matter density field""],
""Technique"": [""counts-in-cells (CIC)"", ""one-point probability"", ""lognormal distribution"", ""Edgeworth expansion"", ""skewness"", ""kurtosis analysis""],
""Process"": [""evolving perturbations"", ""smoothing""],
""Measure"": [""cosmological parameters"", ""neutrino mass"", ""fNL parameter"", ""σ8"", ""galaxy bias""],
""Concept"": [""Gaussian distribution"", ""non-Gaussian distribution"", ""linear Gaussian inflationary initial conditions"", ""non-linear and non-Gaussian distribution"", ""primordial non-Gaussianity"", ""large scales"", ""small scales"", ""mildly non-linear regimes"", ""strongly non-linear regimes"", ""LSS""]
}"
2018ApJ...855L...8M__Melrose_&_Dulk_1988_Instance_1	"{
""Task"": [""angular size of the background “radio Sun”"", ""image the solar atmosphere in detail at radio frequencies""],
""Material"": [""radio waves"", ""solar corona"", ""interferometer baselines"", ""radio imaging instruments"", ""interferometer""],
""Technique"": [""interferometeric observations"", ""lunar occulation technique""],
""Process"": [""broadens"", ""image"", ""observe""],
""Measure"": [""angular size"", ""angular resolution"", ""frequency""],
""Concept"": [""density turbulence"", ""radio Sun"", ""solar atmosphere"", ""radiowave emitting sources"", ""solar radio sources"", ""solar radio transients"", ""theoretical predictions""]
}"
2020AandA...641A..85S__Dallacasa_et_al._2000_Instance_1	"{
""Task"": [""characterized"", ""explained""],
""Material"": [""compact symmetric objects"", ""radio structure"", ""synchrotron radio spectra"", ""GHz-peaked spectrum (GPS) objects"", ""high-frequency peakers (HFPs)"", ""extended radio sources"", ""FR I"", ""FR II""],
""Technique"": [],
""Process"": [""grows"", ""expands"", ""evolving"", ""develop into"", ""rebuilt"", ""expanding""],
""Measure"": [""linear size"", ""W Hz−1"", ""MHz"", ""GHz"", ""yr""],
""Concept"": [""compact steep spectrum (CSS) sources"", ""synchrotron self-absorption (SSA)"", ""free-free absorption (FFA)"", ""young scenario"", ""frustration hypothesis"", ""nuclear plasma"", ""AGN power"", ""host galaxy"", ""CSOs""]
}"
2017MNRAS.469.3738S__Wargelin_etal._2004_Instance_1	"Here is the output in JSON format:

{
""Task"": [""spectral fitting""],
""Material"": [""RASS4"", ""Chandra spectra"", ""stow events files"", ""ACIS detector"", ""HRC-I camera"", ""IRAS"", ""COBE/DIRBE infrared dust maps""],
""Technique"": [""simultaneous fit"", ""absorbed thermal model"", ""phabs*apec""],
""Process"": [""extraction"", ""subtraction"", ""normalization"", ""modelling"", ""fitting""],
""Measure"": [""count rate"", ""hydrogen columns density"", ""X-ray absorption"", ""NHtot"", ""temperature"", ""metallicity"", ""reduced chi2""],
""Concept"": [""astrophysical background components"", ""particle background"", ""cluster emission"", ""X-ray absorption"", ""quiescent particle background component"", ""Gamma-ray bursts"", ""infrared dust maps"", ""heavy elements""]
}"
2017MNRAS.464..183N__Biviano_&_Katgert_2004_Instance_2	"Here is the output in JSON format:

{
""Task"": [""velocity segregation"", ""spatial segregation""],
""Material"": [""galaxies"", ""groups"", ""clusters""],
""Technique"": [],
""Process"": [""analyses""],
""Measure"": [""groupcentric distances"", ""velocity"", ""redshift"", ""accretion rate"", ""anisotropy profile""],
""Concept"": [""orbital dependence of galaxy properties"", ""halo evolution"", ""inside-out growth"", ""fast collapse"", ""virialized objects"", ""backsplash objects"", ""radial segregation""]
}"
